,id_aportacion,fecha_aportacion,no_aportacion,detalle_aportacion,monto_aportacion,ci_persona
7322,edc91cb76b7f49c9b74ad3d81320148b,2022-06-20,43,KidyBGQ8DN7Y67NhOIzJs9mfZ,866,8054263139
7323,c06b7760c54049dd844ceaa8043587cb,2022-08-02,74,A0NfjuVcPKBP2LWn5HKdksFJs,708,8375983676
7324,3b1ae423266b4d94b05ef87b683786e7,2022-06-06,12,SvW5bCgdkrFdMkZk8D1ItfzTw,284,3348360876
7325,da42b7c47c654fe1b03c99148d2d28a7,2020-10-25,45,dEsq05n3g8w1kNp8L6aVm8hQW,326,7296241818
7326,a976ba9441524b6985733f9c70a5ee23,2020-02-10,28,mLBiDz1C3MmPqpFOHljMZph0x,103,1630424859
7327,b4e203f1798849ac8e24c0d5ccd62655,2020-12-24,40,cNSf79o9fEfSlGfVZalhveAjD,094,3042479508
7328,a90ee451e6ea484aacaf69d5f42f54ca,2021-11-27,39,Eoyk4uycWJa8mqUYvEd5skRG9,243,3179901659
7329,e84d9881f2c845cba533a56a84d7d2de,2020-02-01,21,0g9VoojrV0wQs1Y9GA3ajsdCG,354,4621623967
7330,e8d4d3689c98442c89de8954f314401a,2020-10-07,82,ON1xzxFaCv5LIpireG7z1tRBW,566,8395611742
7331,928525a918454029b91cadf94b26b631,2022-01-11,57,u29abkEgFu1Mb1peEmtxYN41b,268,2444951951
7332,6df8ee3a350e4e6b81cf48a0e615b48b,2022-01-31,41,QoGdhbxJAEdhqq8aDUjpcF9MY,783,4613492094
7333,c58f93fb16ed4a3eb1d2674d662bc874,2021-07-09,71,SVyqwlOZr3FroR0RgdaflW0Sa,607,6781297354
7334,586745bc9836443794c5a43e14c651db,2020-02-29,10,x60GKX8crbWmYdwLJeSFk12FC,661,6892066004
7335,08c67d3cb093465d98fd43bf34807679,2020-11-14,43,17nBUlC6B6GvLOuGHpacw3ilX,328,9712434818
7336,8761694ed77d4d1194388350f36aabc2,2020-08-15,95,ftsjx5XvPBqY9EdZtSHgXlASG,679,4336325484
7337,aa48969490574e9b96cf93a7796c53b0,2022-09-02,27,6r9mMqFSI5MqJcBHqazz9VhO7,858,7571812512
7338,f23ed801aabe44ca81a57c7153b205bd,2022-03-27,93,Wz24163E3dH7cOjbg9Me0To4j,164,2501905400
7339,22e446da5172430ba646ba5cf3635921,2021-02-22,06,TprxBIwoieIdN2CXhyveykynt,493,8088675041
7340,18c43eea30a14915b1425c1000e4253e,2020-06-08,64,sEvmCrd2QEzbl3jW2sYjcd9tj,462,4083521082
7341,b4627f804330416d80402c2cb4ff87ef,2021-03-31,79,db86Btkfsq4vV3TcLunPLtjja,431,0606196943
7342,db514b0b1b0f4da29af3239ac4b5c790,2020-08-01,04,wlU5JXRilAgNiFEI6wOUgA2w2,387,2551561274
7343,b61479c6aac74d34b084ec62cea59457,2021-09-14,96,hsmC3VWUlFKpWEEsdKlm4e1vh,385,3675700539
7344,8702b96321d64ac0a33f4b21722185ec,2021-09-12,57,qYJYjYN38AjqspB7UbYfmeLo8,989,1762571669
7345,5a5e6049087b41d5bf59e3c4a416a36e,2020-04-27,61,ufMTOw351Kxvu0KHaCQdW8U1W,915,2892344519
7346,7de9eafb45484f89b001b52f2866caa0,2021-04-03,79,ZAWHbgWi0ww8uUefciwunUWl1,512,1957659342
7347,8f96bcb7e2af4fdc8425f2ff2b4520c9,2022-01-22,56,h6Ace0LotwXo9Nw3oRO9qEJBq,332,9187654626
7348,085cc5b965864dbd84143f2a33cae5b5,2021-10-19,85,8pKeoH8q5cfo8Rwn9msCWOXbV,271,2763089473
7349,186047b902224bceaeed9f04833a8103,2022-10-03,77,43VUdPoiTFFivfBboRiLuZjl2,779,6044423345
7350,91d89d4d9888448fb195bd82b592cfd1,2021-01-15,99,1zsA5DqzHZx4r7jsdI7IHKnzK,255,8416944972
7351,795e48317d61430fb10efb5376c4f4eb,2021-02-11,35,b52vHZeqYG50ptrafiSxSZpaY,069,1394392410
7352,f58285daab844b0a966a35f15a535f27,2020-06-16,48,ki6dTmokAvpT8Uf69Ft3RuGn0,819,8250102418
7353,995836826f1544f9ae49f7143a18f659,2020-11-02,82,G3Yh9tA2QUYNue1637VTWiV9b,720,0885269272
7354,6bf263df493a44648cb3dc350e2e5d1a,2021-10-15,84,bRm5x6b8MpydsmpCxJCyDyAMu,931,7030465118
7355,54fba22a2b7a43ccb142b3acb9f6ab38,2020-10-02,81,tVxwfroH6ArobGhGws73ejBx3,135,0286682427
7356,60135bf9ef4845dbb620413d388aa8fd,2021-10-19,52,gzHIbb2olX3MVtDtBGec2M8OW,497,1969835241
7357,e40ba34a3b6b44ecb45c69852ce2ec49,2020-09-29,30,UCefIAqCSaeywwqYfbAZJsEiS,815,6806714732
7358,568a99fd96eb4a8a90628b4437b633bd,2022-11-15,84,anyaU0rHvXWYE6AN2LolXjJiT,735,8709148010
7359,0553051957d04602ade8713ff46dff58,2021-06-28,78,LOtmoccKx1QqE3wlqIhU2lF6i,710,6789136543
7360,99b32e3873b64ed397ee8a2523b4b319,2020-10-23,05,9PPFdXTeyY9Xwd9ckpcUkvDxd,644,8260550252
7361,7a8c67b6af3642daa193cdef4be60097,2020-12-11,35,VIxCgxPQIz46XGzxsWfFnBgVk,497,1531202065
7362,e3e598f3f1b54daf953db44dfa4126f8,2021-06-21,50,NH0fnqf3dfhZVzihHkqN0Z4xz,580,2395817548
7363,aa68c4f45edf4fd78a425f3953d89bae,2021-04-25,10,WwuoqBUzLnX1ESNg2aHuQCFBD,204,6782145561
7364,ce03fa6dae724537906bfb322b9cefa7,2020-03-30,04,Qq8tqey7QvaVIcsR3Kgsg2aB7,112,2330330273
7365,7cd24b02db1542e8bb91ce5e2f702923,2021-11-14,67,yOFns4bzaf9mWAVmLXXYDC7G4,784,1878197550
7366,c86c0e3028784509ae5b6d696671d97c,2022-02-21,42,lKAVNGKwVbPwiSvU7sXVPl7KQ,877,6454211407
7367,5dffc5d9d8e94d2787ec0cf56705555e,2021-08-23,51,GvZieC8ndKCZrRS7H0SBQWFMO,702,1859644097
7368,a0c3aaf0aa2c46abbe315c9f9275fa7c,2021-10-13,79,QiOykujlhsa3QmbQyPgEVM6Z2,656,0124879162
7369,86de171109a74bfea92a31e51d13cc3a,2022-06-01,74,lyuacGfXdHAZzIJBXHXXTnHTE,217,1189207686
7370,e66f1c0f2a8f40a6b3a40bc5ffdf0dda,2021-12-03,44,UF2gmgoJIpEZET5KXp8khhSRP,977,7151044515
7371,6a10787da2da4e33a9928ac6659c49b7,2022-11-27,85,RHgW2v22LLeSFV5i0SQtIh14a,601,7545147727
7372,cf1582206d8440ce8808ce3d44b9e96d,2022-07-21,47,idSoAaCw4woNd1whVIUG6G3Sg,989,7534590861
7373,0b99143c78e1400ca2329b9e154faf94,2020-06-04,90,Ga5fpgun43r4wvMctJ61dCEXJ,274,3045410713
7374,5c6087006483403da0e7691535700d33,2021-08-05,39,ogDojn7uRjSHGWlJbfqecmRJE,290,0313211832
7375,f6362c0b61e243a19e1c24ebabfddd57,2021-03-26,01,XB7KTxBkcpeIOR85kDn2cxEwn,164,7549255777
7376,09eccc18ff8143f08cc4ff626a4fe855,2022-09-06,69,QVNaphQfT1ZVPdDxdz5IFfPSl,311,9062158244
7377,3c6a19b3a04d4019a5712d7c35f55d9e,2021-08-27,22,yFpuPUG8UBe913n7QrYFesipM,720,9702281610
7378,cba800e8405340fe808099291781c57a,2020-03-27,62,EYcpfI9C65cmquR8qSkZIQ0Qi,685,0728143772
7379,9cde1836603140b6a149a63ebbf79309,2021-03-20,12,Xkt7nGmngzUk3BHUQp97Lf4vr,090,1238003018
7380,42921df18b634464aaa7461816357ed5,2020-02-16,63,0q2Hh9xz7kWZuFcxfYoERyRY5,045,2027283393
7381,934e217440a747379b3145b43f864139,2021-03-07,55,HL7oUZ5HaWhZwrGOHxq9E2QAB,646,5406401468
7382,6d7b84dcbca1455baa14e419b9c71398,2020-07-07,09,asprYf1D0T3BGyvDaI2e2Dj9L,051,0867723220
7383,2af0264feee048d482555f151b887a42,2021-07-12,84,pw8ElxJOxKGRRkL4us8KTTqVH,893,4162549360
7384,f7653fc3e1e944a6a6daed7618ac2de8,2022-02-25,62,N5ZsTE8NzdNpJiJ1iPnklSk6c,924,0546783595
7385,59fd9562dcce4f9798621946995514f5,2022-01-29,45,70W60NIkhIB2hB54druTiBkOW,453,8178199924
7386,9f642b35df554bb8b5131ebedcb70c6c,2020-06-30,96,pCFEc0rDH42PfFBKlQezty0fl,048,7595096918
7387,034f717c7dd9410498aa63419f83a26f,2022-04-21,01,RO31jpCno9Tbnd0py2gDH15kP,235,3928467100
7388,17bb30d17dfa4b0c95bfe321bb25f2e7,2021-09-09,28,aruSdlZpP8cXLpZ5rnvA9gfBZ,369,6323403284
7389,a3ef93d7f4a4423f9a005e0e7b74b887,2022-10-15,16,MN3KcRCuNcPAX9BLW4RrbsfRQ,931,8272418674
7390,5529dc8ede394fce891f5abca148547b,2020-04-09,65,NZr99Veqc4yl4B2u1bHCGLBAI,241,7235827493
7391,fadd63ac759343d2be6dde143e2a9c48,2021-05-29,64,5KKmoBHarqlbrOpDZdWgBJrJF,909,1162605693
7392,aca9b84d36aa483bb2af31aaefd8133d,2021-12-02,58,YEKWRTZkcuOLp7uq3VIuh5juU,139,9237843663
7393,fe8145c7b49148f48546417690d0ba9a,2020-01-17,10,4ZDmedzSlQrSS5Lsy244mvTzv,885,5463725033
7394,e144540530df4f8384c0f44912037cf3,2020-09-07,08,xdLTAP4BICjcD8dkGrps48Efs,550,3096942350
7395,d688e83c894f4a9aa3419d4676c83cf9,2021-07-25,26,BUj3VhRBizXVxCFU3MrTWUjsN,741,2888905088
7396,05889097d90c429687f68c7f55d0cc7a,2021-09-05,45,geTbe6FB1nO3djY7rRfqdHZsW,186,6143730901
7397,c37f6e256ae345f7a7947982b8da258f,2020-03-31,91,6jfZZ2Jfd9NhKCgWefSwB3Kh5,674,9131233654
7398,9f3261d808d04aae9e05644c1aaf4710,2022-03-04,51,8Uk4OgxSjX8llTUxQw8XrBjA3,653,2228213701
7399,80e652701077498c8d3a50750ac4e3d5,2020-06-28,60,wDNFRelOXCWiUluCfh2zwx7n6,608,3392109028
7400,d7014e3312cb430792ee7163bdfeb606,2021-03-15,31,ZLpkFs4WUGA4FUTaYsHiKgdgz,014,5190095966
7401,7621045ab6844159ba2bf241b53432e2,2020-04-04,92,Qzsjfyk62NecLfXL6PBL2IiKx,431,9504135925
7402,7d9887a368a24c859f6c9032f4519e81,2021-11-18,57,9LQUbw7lb5WcywNdKlVOwTFNY,587,9807011501
7403,997feb9ef07544bc9992b13375665a3a,2021-12-08,45,OsQKQH6HUoE3q3a53JdOfIVjY,804,1018806442
7404,98b3ab4b9c094d228c46b40cf8587bd9,2021-09-15,17,bVXYMUW6twa5kcIg5oIpHLb4L,302,3836444053
7405,027eb3ed644b47a7a4b26c64d6c4c494,2020-12-24,82,bIbc11ur9Htc2c8n12Nva3UfE,671,1086175097
7406,8f8e77d145864fe0906f5cac7f93f0a2,2022-09-07,99,rA4BGQ1cJYtTTqfgFl2TNx2PU,925,4261905777
7407,b4d5a7b745374e068b14be74a2bf93e8,2021-08-22,08,bi3pfP1XnjHhUtUiLceV4AMbn,815,2806155901
7408,d2ffabd91d774048931de93c67b62eda,2020-03-17,16,858m6ZPbVxdpTBEIBHQYft4Vp,164,9962001166
7409,9030aa45663b420b8eef7dd655161e2e,2022-09-23,34,LrV2a4GN79EBDKS37hWiFuUdr,810,5132777003
7410,5d496c76783b48a19c439130b70b94fb,2022-08-08,74,70GLD77S36oDTpDekBEAa5QxZ,960,4276765293
7411,61ed64fca1b84d6abc64a984f9d85b86,2021-12-15,18,kN5wktwyEzJ8w406dnBtAXpbq,176,1586336650
7412,a9cd1f1ca9ce4f17b7411e8e72c0a6f4,2020-07-12,36,fmrD6Qt2i4Eshryeom0fYiChG,021,4999397711
7413,bd28361ebc294b92b6a516639ab3cc23,2020-10-27,39,VasIYlWLgCaNT5lBE5KkXW0cO,372,1421462916
7414,f2b06db353414761bc7a3e2ed1abf9c5,2021-08-27,37,AYfet7rDRVqsknj5Kfd8LpqBP,873,4199905592
7415,735fedafe82641138211f11e6ea3499e,2022-07-08,67,IPd66cZ9FOwDpwqQMqbd1DrmO,524,4429879334
7416,acbb23fb7e4d4ee68db5f02cd8f30866,2022-11-29,79,KPVzY93l1vvkMdOqJcilCoKMW,924,2763664619
7417,58f865901c784684ac8c3d2a82f38641,2022-05-20,19,XmsFRK8zaBUrvL8DUPy8CrVh9,302,3282989554
7418,4e39b8ea912b4c59bb2277341f09f9bc,2020-06-03,96,HBkH3yRCf41IIK9ylaqn1B0uJ,460,3593674095
7419,b184d3d707e04e8aaa316beb491a7a1e,2022-10-23,68,asVdvLZL3hHQWP3pH6UDpVap7,005,3781462082
7420,8f68eaa8a62e4e26ace08ce602138f5e,2021-01-07,31,KsmYnS3rNPhUnrShoLOHHTJwY,508,6057297248
7421,d4281c46a4fb42e89f95c2bb4ae46daf,2020-10-14,47,Mhm9ODA7WGzOoZ683ZP92J7D2,071,9433606380
7422,4d6e5ebd5a144333b81e4dee7f0a335a,2020-04-13,36,XPbMiaAger8ODfSGfkTgCddHj,512,2226880935
7423,0715a1c07781447286e89fd61a0caa0e,2020-06-08,89,LeWCYopRViIgpU0wIxn6toREP,471,8225885079
7424,1ecfa74521664fae985b189ba6011262,2020-04-18,80,4BiheFTmzcpuWv09AmRLaph3a,943,4362344607
7425,edf7828185b84e22b0908c30c57d1fe4,2020-12-10,10,YvjqgYJmm71Rd9EUfDpgApd8x,457,2750164986
7426,6d69abb961d641999c71c47496981f80,2021-10-10,06,bBRXEeqNJNqFz2WUPyjxCppDn,678,9996216978
7427,14cd9c86700a4057ba2e3813f7032b3b,2020-01-03,96,5CKaUVf6sVeTFTDwRHY5pG0i2,436,6356384283
7428,6ab2b2b62ad5401aba4665500d567e9d,2020-01-06,84,oksEbc3Lx0lWMzmfCR7fEQZuR,208,5208341417
7429,b9726dc601dd4fd493c97230553cbcce,2022-10-10,81,PV8PWWaA6nwb98giqt95qtksP,290,6760375920
7430,785349bdb88c4b9e846d3ab5298f4515,2021-07-10,99,17AtcVFBKdCBdhjGF3us0MVYD,741,8591545382
7431,9bbd98054e4f43c497f3c3b9f3122f5e,2021-04-14,74,vpQtDeqSzFgGDXvcpMI4FHiPG,735,0213044623
7432,3be2cb077ca5412ca8c6f03532e171ae,2021-11-03,25,suMFiZcdE2STcMjuDgOPiu4ZM,435,9883845099
7433,da19b4beba484751a13241f1bd417048,2022-10-24,48,hf56G2wNmuN11w72YYwzAleSM,101,6967360029
7434,5a65ecf5d1c6403bb0c8eac3558cb1b0,2021-02-01,07,PbK1AxP0FCNygfP7cAVjD2QoU,550,4239012908
7435,5ebfce4b55d54e16931dbbe6bcb0d5e0,2022-11-28,66,bkKrYYZg1fTcbsDw1GzwfhHRP,459,9083265072
7436,f715d6b1d8614c8cb56332885340b54b,2021-04-01,98,kLK2LHsPw9OgSa4NsdI9G2Lo9,682,0198731793
7437,94b17336f9ce4bc8a38ae1d90abd639c,2020-07-10,21,S7rbZj6mWxcsw14WBT4lq4Oia,688,8040308346
7438,d36a6dae04e842cfbdb50e81587a8469,2022-01-08,99,S5ZhmKfFSkYtXVG7ATfUHJJ3a,127,6099036591
7439,412780025e334de1ad332a83fb968aef,2020-05-05,83,pECRFinxul6uzbYTCXboAoZjr,480,7141816413
7440,acc7fb7c7fa34538926ef520f2604dcb,2020-06-03,41,2hXD0HokYB9XpzcExQFM6XzEE,688,4521737767
7441,9955aa63320345d4bab0ec3899441fab,2021-08-31,55,zPoKGPS18MvZsQdPHfXqUZNLD,882,0992151480
7442,9a38f65b1c3d48de903483ecc53341c3,2022-11-18,28,fG1URRXL3jpHQUiRqSBnAs847,901,2591984723
7443,e153c1fa629140f99f260e9fa808d7d0,2020-08-13,56,XHxvgjAKztiXPtLSWMPDvNP6g,619,0366475882
7444,bce19b3465cc46719b3071c2339c4dd8,2020-03-15,56,mmMt7ZBuNZKPf1gELS0fSTSjZ,527,5229598889
7445,40ea3d9bc7724625a17d4b05539a3713,2022-08-12,84,kmi70bv1MkhXdyWQ7PFexjC6v,639,6878776509
7446,f992816fea2c4463a8faf5452da8007a,2021-06-21,38,1km03eKkyWtWWgSQfer8Nsfs1,188,9077603039
7447,b8fbed7076f24379a077f703138709aa,2021-07-31,87,pjXaYCBnQORVBfkFa1J1PSnyW,566,2887767220
7448,972d2db957964b6996280deb712f3864,2021-09-18,20,g8PZmBpodgKHZJOCrCwCh8cks,678,4463159992
7449,eeb648b047a6488cb18118b6cb681291,2020-01-04,13,ryneEd0NYyyoeLKxmMaMLWAcD,879,6135001280
7450,61ca4f57282247cba93b55e30382a59e,2020-04-05,28,xfbuDHHdfWAKaLu3idTvAot8u,210,8060757416
7451,39379a197bed46dd872f45da3dad197b,2021-04-29,02,ZtWe2Vx2YSexsrnlc38MVTBc2,021,6358700730
7452,6ba49ab7848442c5a3bd59585d19b7a7,2020-02-13,58,4OKr5xV6gpC1xXhbS8vibXY3p,103,6855596052
7453,41338705a6984e9cb717c4426f6bd089,2022-07-05,00,Pea0N98eQvX3iTPu8ZuxH2VlJ,077,1714363067
7454,ddfa8abefe1f4281ad0dfb5883a2ce98,2020-03-25,52,OF0kEkaBTYIC23Vr8L5GXyEOO,264,1528476033
7455,e69c3f938a114a6ab16103be68c3be68,2021-07-29,61,2uQsK3bbxsCuZWTVxYMCaus5y,482,4320171742
7456,3019f838b9084fbda0e4dc55a3d2adb6,2022-04-03,18,odbDCswZpfZXws5HTPB5kROWD,634,5010142100
7457,cccb398416c145ddb8661dd27e7bca37,2021-02-13,59,egDjqLWSeXcuNBpq7ahrzMKup,267,2572453795
7458,90fd32d7f5a3409e90f5a23ea71876e8,2021-09-07,65,ZzIabpLDHhXjvFi8q7i16g0co,086,5716561682
7459,8f6c7f109e69467abd5829a97f6ebc4e,2022-06-03,38,2wnLGA4uW6QJMJTXoTQ5btoXR,114,7427545900
7460,94b99c3954864eeaa96edf5cd8d4a612,2021-03-07,63,PEPZ8VmxrfAOKa5LsgqZRRu9m,317,1563488303
7461,8d415ce2a19744fb8f5f1655014de1b2,2021-09-10,01,hZkRU6viMa5jAkslLp3PVNXAS,452,9555348122
7462,ce36dd85f72b49068fc6374fd5f24bd9,2022-04-12,16,IonDmYXErbXmj0zbSsW5EojjW,667,1093961696
7463,0f7dbe80ce504be983e07e73d5e081e1,2020-05-23,27,dgcXBfLz1IuRTthTwUryizzLT,275,8203049169
7464,2793b9921d6841268769e18428454c4e,2021-01-17,62,HOjyqgsuB9DhhBhUNc7VU6vTY,367,0189896034
7465,0ad15fd4f3ef42f2b5c4ccc07b34036e,2022-07-24,31,NgMHRxXC6XgC5kYW8HyfqH3zG,592,3833374518
7466,df0bdd6d93df4bbbaa3050a37a1c27bc,2020-05-04,56,joaP534GsvEBRo0gnSnLevLKR,320,1394071136
7467,5ac23c315dce4dbf988c5b2980a63b83,2020-05-21,28,bOLnXT1277tCBqEhRL9lmk2us,492,3047158767
7468,74a3ca0e885c4576ab9334e07da5e97c,2021-09-18,43,pmi3nPTX2aStpuhUJDKy9q7OY,012,2236966388
7469,bf2eaa66eb8f4b14a29883a96ab46adc,2020-07-30,86,Jk995KMM0HU67OZSEs8jahlCb,924,1313537685
7470,f45dcd87ea6a4d4aa4857892c8026483,2020-07-14,91,t1ELsKKZhZxYRjSnjov8OjcuC,155,1267242078
7471,a3c2f7d1960649d180e5119c966fcd87,2022-02-03,89,kA6kxIsT8jqkZ8FBmtPd1NCjz,980,9260885787
7472,a53097f510b0469294a1a0d077f0e0fc,2020-12-12,41,H8XsHAvA1GMPttLzARI0DtQmi,899,7051300422
7473,9bcedd569dd54279907da7ad4391400f,2020-04-16,35,CY3SVEEyCW420AeJ0OslAWO8q,695,5115024101
7474,062e95ed623e45d2bb5bc1cf0c4b14e3,2022-11-17,00,dOVcInyCMlEQJ8dXxrLk9goLY,700,1684223659
7475,bf9b8b3159954bc5b671daa3f9949cf1,2021-11-06,80,ytQYz39H6JufsQFxzL1JLZo4d,177,7380952246
7476,9b07e0ef26464baa82acbd1b55efb0dc,2022-03-16,64,BsRTtvzgQNbjW4dLZPBFt3jvG,239,2275387322
7477,21fcf22a573346c3881e074db82d0edd,2022-08-16,88,XJy87pmwSdLk6m2vZuZRTp3mP,633,3832507986
7478,4ae12564b9884e80a09c9995dabb3dca,2022-04-03,55,n6IXpCH93jZi1nCNbRZLLTBig,951,1536076292
7479,1f173fad1cd54d089b1216acb242204d,2021-08-11,75,IGkpOTOl1YjTSNlotLAJZ4BC8,547,7919180552
7480,c2a30710c8d34c9db4a1185f093d8418,2022-10-11,64,tP7UV7d6Cseml0R4lqXsA9LzY,256,7813610250
7481,1c6a6a10abfb4f2ab861d116857726fb,2022-01-22,36,w5LJHRBnLJqzpUxolvMRFz5zy,065,4519075334
7482,434b278d8c774c8d99cf6209d596d119,2020-01-16,64,NHvQt0dwUy37HCpSapSXKqOMS,262,5109033367
7483,75219a5ba5ff456db8881d7ff83d9c51,2021-07-26,68,VsGs6PNIqdm7SDcZZaAMld11M,274,0645975606
7484,af89001f2f864d6fb3f7bde6ff72e878,2020-12-16,43,9WNH7VIVijZ02fRICvcW06JAR,999,9912025127
7485,daacf2f8abe04ce8b47746f5992d94d4,2022-10-11,69,U6eDAFkiDNbEtDeLP9WAStWx6,590,3607646908
7486,bc478b0427504c1aad1f214df0cfa312,2021-07-13,69,OoYXILJppneshdN2pemobWenk,108,0622749540
7487,9a41dc3796944dbc86a7e9ab7d50997c,2021-11-05,49,Od9jCrh326qstXthKYW02XvAs,692,1007543228
7488,597fbe91fb76492cbcc58de625b6c1fe,2021-11-11,00,xphzYNdYtOxloQDb4kK0aUZCa,321,2571180978
7489,dfbb2344b1ba46b29001b16459451a68,2022-11-08,29,SFdhOa1QN2vHCCxuuDfZNdaJ9,459,1776896143
7490,21f4dc29a8134504b03e9f85e42ecc69,2022-10-23,96,hMHpP6HthdMujqdCsnaTyzqTh,755,6234707683
7491,209ea45cec014b1794b3562a33d116e9,2021-02-01,17,rj3Fwlb8OCe8q0JqG8GeGpUrp,456,8981872139
7492,075b30d397c34b719bf4033775c04b19,2020-11-22,56,f4HXGSjk3j6MLpuwU4ajLHMAB,850,9748479300
7493,d7c8b77e0ad240ba8813c6e1e98c79d4,2022-04-08,96,x5s7IOtCS1Qm4ZGsjOObx7vAw,342,8597122935
7494,07ed83e89a524e7387786dcdee1445a9,2021-03-18,17,cn7sZAQcxZFvRzgPzntdMeOoV,328,2124046610
7495,a449ae58e6ba4f4fbb106bbf5ba93db3,2020-06-03,60,l4KBP9i5rC8FJznfEYeKrlG44,711,4566268598
7496,22e02e003b794afab74e5ad8c5bd036d,2022-01-14,74,SrLIj7A9jdoyMUWF2QHCPOUaY,096,0276140643
7497,5d18e89eef1048d8b498452b4533282f,2020-04-07,87,pjtdyc3ekAQO0Fbx3fwtloDGl,173,1341703802
7498,9930abf714b4420190d96104abc6cc23,2020-06-27,42,NQ3dRsAAtJvO8SshXSMEprHTf,176,0442073935
7499,e371b2e6980f48f0bcf973f8863a81af,2021-03-20,60,i2kOUdKsT2MwKNV7qfcb1Wnlj,983,4352103266
7500,58dea403e018442f8d6f469902d7cd78,2022-07-04,95,Rc30sHPrizLY6yrla5BR80TRL,375,1215742678
7501,b3a1385100f146d38980ab05f9604f5e,2020-09-18,66,uIDzVqgta0x0E4mrZDLiKOm1l,398,3203775645
7502,7647cc77769040ecae458daf7927251b,2020-10-14,13,G4hIAdBuru6Z7v3S9GgzehV6Q,511,9013210238
7503,9ec1a3fe42244b4a895361ce50e9ee61,2020-03-02,09,SL7vEDxD3ibsAuCdM3MqEmmYU,005,7914017329
7504,70a840edbdd14faa9990c090b5e870ba,2021-07-23,82,qbEqTr0SlUCoaNaQjG060kFnC,726,7719668315
7505,5a9250e251854cb0b66a0bc899df831a,2021-11-09,47,5Q8UIupPZfYuE5FEMfNDvaWrI,051,1412733386
7506,047e58967ec54e6b83d3c9efcf2c61fb,2020-07-22,56,S9hvtKnK3yM4iW7hZGBr2uSSb,215,4830175829
7507,df6f38e2adb54de1a10a704f53fca976,2022-09-09,18,RcUGrjiCF5dzzdSMKse7mnyP1,604,5333001335
7508,02227308668a413287658a50ac17929b,2021-04-25,02,neuqyua5ly3VXLuawGf6AMfAC,728,7870324511
7509,4a23ad8334b5438994fe4f4968b66900,2022-05-02,39,f9t7u0rJBiBPlu6q8m7W8lipp,193,0211368356
7510,8d548524229e4e5aadf2ca588c0e6296,2021-11-21,56,I1D3IzsqrMdJIfFQwNOIiga9D,427,3380224394
7511,0f48e449c0af4984aaa060eaed16da66,2022-10-19,54,FZB6hoTDcubM2KcF9EuOS9YPE,283,3456091061
7512,a9b523b9e4bc4d588d34ccaa5073edd3,2022-01-05,58,ZSNoyIOTDo7RR9Al2GWMs8z30,564,1840992074
7513,62d12cfa0936447e8b5e9126d2ee44e7,2022-07-16,08,je1StIB4crCxpc40VN84qDo9b,231,9258285440
7514,2acbffdadcc74a4484be79a2bbc607f6,2022-11-28,29,JyXEMIOtTJbMOuXPhr3C89OID,288,7437197939
7515,1df88f6f5c464bc080039b72f31ddd9f,2020-07-03,39,jiXdGragA1joauQybsWF9NlhD,748,2021862814
7516,473a7aeb64a24e7cbf0bce0e113606a4,2022-09-18,02,U3ydjq4KAXiU78mjnJMvvlcWE,654,4193730197
7517,dc1cec1bfee94f6291ffa6e6cb4e0834,2022-06-08,41,rEHnNLQxJMlAXdHjNKsTJE87m,078,2170530749
7518,201563fb097c4d50ae15a68e0b5fd420,2021-11-14,47,2ZErX9lmodPQgKek5pZL6L5wc,816,5185670602
7519,f4fe90b13d914253bd4fb021399e6cca,2020-10-15,21,ll8tpRMXP7LfdkncxwpGSXaTh,549,2597644688
7520,fa560819ed494ea2aebdb14b2695cf1e,2021-07-13,63,sqjj82VK4J3D8dkaW8ZhXNPsW,132,7756120730
7521,9e077ce8cbac4d9c9ee2ff31474555d1,2022-08-24,26,8XTy6HRbmLUU9RS6dwClRdkqa,525,5302582809
7522,7908686125cd4b02995d100254fe2b01,2020-07-14,12,L1SI6NmjCWtG5NszKlaJiGzlx,988,6363184191
7523,79e957f3cd9e49d3a098838bccc7eb79,2020-07-17,20,OKimKFfqUPAv78yQ2KcYHnrHu,474,2493031597
7524,79137781be434465812cf73e5c979279,2021-05-07,33,532gtxazHzxiui82tEvmAJTUx,300,0447534146
7525,82b88bbd9c454ae6856f8c5a65cd150b,2021-10-19,28,azHnJ0x2mmJoa7pvZFDOCNpBG,249,2738395205
7526,61ce1e2c13444eeb9b62f3eeb703f72a,2022-07-21,66,W5m5AupMptP5Wdnphxh6oxebE,757,8049648160
7527,e3bbe88443c249249d52a70f2f3367c5,2020-04-20,04,VRoMRVPId8mYdefsTEB1yHRAn,157,5292381099
7528,2e6d5bb67df8496c86e2ede811749bd1,2021-04-09,46,H805bPmVKk1DF6nPCzskorLdB,730,3363441787
7529,703142b259b74161bb1e04928e8cb750,2020-06-30,69,2e8RJYgWPQWeIvoDtQmzgNbLU,229,7276291304
7530,8770021728094b15bf7945aa149a36c2,2021-05-17,07,8Y1m0JuHuUXqyBzuJPireW3Xf,582,7800869115
7531,54add1ad5b484a83b2970c3b0e31449c,2021-05-14,39,qeUsK002y4lyDah5ya4f4c6Bv,760,0221111817
7532,fcf16a7a50634eb9968341ff712229cb,2022-10-26,14,d7lRrNSIuTooW1oluzoxNMMtJ,218,7872226099
7533,313d5d8c5c2a451a9af745221d2e188a,2022-03-28,35,ooOamxbMAilG9IGzWHFLDQlV5,283,8422819478
